"","ratd","ratr","ratrd","Name","Name_f","Byear","PDGA","year","Age"
"1467","14-Mar-2023",955,57,"Beaver","Alan",1952,1213,2023,71
"1468","14-Feb-2023",950,55,"Beaver","Alan",1952,1213,2023,71
"1469","10-Jan-2023",952,52,"Beaver","Alan",1952,1213,2023,71
"1470","13-Dec-2022",949,49,"Beaver","Alan",1952,1213,2022,70
"1471","8-Nov-2022",948,52,"Beaver","Alan",1952,1213,2022,70
"1472","13-Sep-2022",950,60,"Beaver","Alan",1952,1213,2022,70
"1473","9-Aug-2022",947,63,"Beaver","Alan",1952,1213,2022,70
"1474","12-Jul-2022",947,60,"Beaver","Alan",1952,1213,2022,70
"1475","14-Jun-2022",948,55,"Beaver","Alan",1952,1213,2022,70
"1476","10-May-2022",950,59,"Beaver","Alan",1952,1213,2022,70
"1477","12-Apr-2022",951,68,"Beaver","Alan",1952,1213,2022,70
"1478","8-Feb-2022",952,65,"Beaver","Alan",1952,1213,2022,70
"1479","14-Dec-2021",953,63,"Beaver","Alan",1952,1213,2021,69
"1480","9-Nov-2021",955,59,"Beaver","Alan",1952,1213,2021,69
"1481","12-Oct-2021",958,57,"Beaver","Alan",1952,1213,2021,69
"1482","14-Sep-2021",957,59,"Beaver","Alan",1952,1213,2021,69
"1483","10-Aug-2021",960,63,"Beaver","Alan",1952,1213,2021,69
"1484","13-Jul-2021",961,65,"Beaver","Alan",1952,1213,2021,69
"1485","8-Jun-2021",960,68,"Beaver","Alan",1952,1213,2021,69
"1486","11-May-2021",962,62,"Beaver","Alan",1952,1213,2021,69
"1487","13-Apr-2021",959,54,"Beaver","Alan",1952,1213,2021,69
"1488","9-Mar-2021",964,48,"Beaver","Alan",1952,1213,2021,69
"1489","12-Jan-2021",960,57,"Beaver","Alan",1952,1213,2021,69
"1490","8-Dec-2020",960,57,"Beaver","Alan",1952,1213,2020,68
"1491","10-Nov-2020",959,60,"Beaver","Alan",1952,1213,2020,68
"1492","13-Oct-2020",960,63,"Beaver","Alan",1952,1213,2020,68
"1493","8-Sep-2020",961,63,"Beaver","Alan",1952,1213,2020,68
"1494","11-Aug-2020",960,60,"Beaver","Alan",1952,1213,2020,68
"1495","14-Jul-2020",959,58,"Beaver","Alan",1952,1213,2020,68
"1496","10-Mar-2020",962,73,"Beaver","Alan",1952,1213,2020,68
"1497","11-Feb-2020",965,68,"Beaver","Alan",1952,1213,2020,68
"1498","14-Jan-2020",965,65,"Beaver","Alan",1952,1213,2020,68
"1499","10-Dec-2019",965,63,"Beaver","Alan",1952,1213,2019,67
"1500","12-Nov-2019",967,63,"Beaver","Alan",1952,1213,2019,67
"1501","8-Oct-2019",970,61,"Beaver","Alan",1952,1213,2019,67
"1502","10-Sep-2019",971,64,"Beaver","Alan",1952,1213,2019,67
"1503","13-Aug-2019",969,61,"Beaver","Alan",1952,1213,2019,67
"1504","9-Jul-2019",970,59,"Beaver","Alan",1952,1213,2019,67
"1505","11-Jun-2019",968,63,"Beaver","Alan",1952,1213,2019,67
"1506","14-May-2019",967,60,"Beaver","Alan",1952,1213,2019,67
"1507","9-Apr-2019",966,57,"Beaver","Alan",1952,1213,2019,67
"1508","19-Mar-2019",965,60,"Beaver","Alan",1952,1213,2019,67
"1509","26-Feb-2019",963,64,"Beaver","Alan",1952,1213,2019,67
"1510","18-Dec-2018",963,66,"Beaver","Alan",1952,1213,2018,66
"1511","28-Nov-2018",962,66,"Beaver","Alan",1952,1213,2018,66
"1512","30-Oct-2018",962,65,"Beaver","Alan",1952,1213,2018,66
"1513","11-Sep-2018",963,62,"Beaver","Alan",1952,1213,2018,66
"1514","31-Jul-2018",964,61,"Beaver","Alan",1952,1213,2018,66
"1515","26-Jun-2018",962,58,"Beaver","Alan",1952,1213,2018,66
"1516","22-May-2018",961,50,"Beaver","Alan",1952,1213,2018,66
"1517","17-Apr-2018",960,60,"Beaver","Alan",1952,1213,2018,66
"1518","13-Mar-2018",958,55,"Beaver","Alan",1952,1213,2018,66
"1519","31-Jan-2018",956,48,"Beaver","Alan",1952,1213,2018,66
"1520","12-Dec-2017",957,51,"Beaver","Alan",1952,1213,2017,65
"1521","14-Nov-2017",958,44,"Beaver","Alan",1952,1213,2017,65
"1522","25-Oct-2017",956,40,"Beaver","Alan",1952,1213,2017,65
"1523","26-Sep-2017",958,44,"Beaver","Alan",1952,1213,2017,65
"1524","22-Aug-2017",960,51,"Beaver","Alan",1952,1213,2017,65
"1525","25-Jul-2017",962,54,"Beaver","Alan",1952,1213,2017,65
"1526","27-Jun-2017",966,48,"Beaver","Alan",1952,1213,2017,65
"1527","23-May-2017",964,46,"Beaver","Alan",1952,1213,2017,65
"1528","26-Apr-2017",960,39,"Beaver","Alan",1952,1213,2017,65
"1529","28-Mar-2017",965,46,"Beaver","Alan",1952,1213,2017,65
"1530","24-Jan-2017",965,54,"Beaver","Alan",1952,1213,2017,65
"1531","6-Dec-2016",966,50,"Beaver","Alan",1952,1213,2016,64
"1532","15-Nov-2016",964,60,"Beaver","Alan",1952,1213,2016,64
"1533","18-Oct-2016",962,57,"Beaver","Alan",1952,1213,2016,64
"1534","20-Sep-2016",960,58,"Beaver","Alan",1952,1213,2016,64
"1535","16-Aug-2016",958,57,"Beaver","Alan",1952,1213,2016,64
"1536","19-Jul-2016",961,56,"Beaver","Alan",1952,1213,2016,64
"1537","21-Jun-2016",962,57,"Beaver","Alan",1952,1213,2016,64
"1538","17-May-2016",960,61,"Beaver","Alan",1952,1213,2016,64
"1539","19-Apr-2016",957,57,"Beaver","Alan",1952,1213,2016,64
"1540","22-Mar-2016",959,62,"Beaver","Alan",1952,1213,2016,64
"1541","23-Feb-2016",961,59,"Beaver","Alan",1952,1213,2016,64
"1542","26-Jan-2016",962,58,"Beaver","Alan",1952,1213,2016,64
"1543","17-Nov-2015",966,65,"Beaver","Alan",1952,1213,2015,63
"1544","20-Oct-2015",968,64,"Beaver","Alan",1952,1213,2015,63
"1545","30-Sep-2015",967,64,"Beaver","Alan",1952,1213,2015,63
"1546","1-Sep-2015",967,68,"Beaver","Alan",1952,1213,2015,63
"1547","28-Jul-2015",964,68,"Beaver","Alan",1952,1213,2015,63
"1548","23-Jun-2015",968,72,"Beaver","Alan",1952,1213,2015,63
"1549","26-May-2015",969,69,"Beaver","Alan",1952,1213,2015,63
"1550","28-Apr-2015",971,71,"Beaver","Alan",1952,1213,2015,63
"1551","24-Mar-2015",972,69,"Beaver","Alan",1952,1213,2015,63
"1552","27-Jan-2015",969,69,"Beaver","Alan",1952,1213,2015,63
"1553","16-Dec-2014",969,66,"Beaver","Alan",1952,1213,2014,62
"1554","18-Nov-2014",969,70,"Beaver","Alan",1952,1213,2014,62
"1555","28-Oct-2014",970,70,"Beaver","Alan",1952,1213,2014,62
"1556","30-Sep-2014",974,72,"Beaver","Alan",1952,1213,2014,62
"1557","9-Sep-2014",975,69,"Beaver","Alan",1952,1213,2014,62
"1558","26-Aug-2014",979,69,"Beaver","Alan",1952,1213,2014,62
"1559","15-Jul-2014",980,68,"Beaver","Alan",1952,1213,2014,62
"1560","24-Jun-2014",980,70,"Beaver","Alan",1952,1213,2014,62
"1561","27-May-2014",979,79,"Beaver","Alan",1952,1213,2014,62
"1562","15-Apr-2014",977,78,"Beaver","Alan",1952,1213,2014,62
"1563","18-Mar-2014",978,78,"Beaver","Alan",1952,1213,2014,62
"1564","21-Jan-2014",980,78,"Beaver","Alan",1952,1213,2014,62
"1565","17-Dec-2013",977,75,"Beaver","Alan",1952,1213,2013,61
"1566","22-Oct-2013",978,78,"Beaver","Alan",1952,1213,2013,61
"1567","1-Oct-2013",976,71,"Beaver","Alan",1952,1213,2013,61
"1568","13-Aug-2013",975,67,"Beaver","Alan",1952,1213,2013,61
"1569","2-Jul-2013",976,69,"Beaver","Alan",1952,1213,2013,61
"1570","11-Jun-2013",976,69,"Beaver","Alan",1952,1213,2013,61
"1571","21-May-2013",977,65,"Beaver","Alan",1952,1213,2013,61
"1572","23-Apr-2013",977,55,"Beaver","Alan",1952,1213,2013,61
"1573","26-Mar-2013",977,60,"Beaver","Alan",1952,1213,2013,61
"1574","18-Dec-2012",976,57,"Beaver","Alan",1952,1213,2012,60
"1575","13-Nov-2012",974,57,"Beaver","Alan",1952,1213,2012,60
"1576","23-Oct-2012",977,53,"Beaver","Alan",1952,1213,2012,60
"1577","18-Sep-2012",976,56,"Beaver","Alan",1952,1213,2012,60
"1578","14-Aug-2012",976,55,"Beaver","Alan",1952,1213,2012,60
"1579","3-Jul-2012",975,49,"Beaver","Alan",1952,1213,2012,60
"1580","15-May-2012",970,48,"Beaver","Alan",1952,1213,2012,60
"1581","23-Mar-2012",974,53,"Beaver","Alan",1952,1213,2012,60
"1582","20-Dec-2011",977,52,"Beaver","Alan",1952,1213,2011,59
"1583","22-Nov-2011",975,56,"Beaver","Alan",1952,1213,2011,59
"1584","25-Oct-2011",975,49,"Beaver","Alan",1952,1213,2011,59
"1585","30-Aug-2011",975,62,"Beaver","Alan",1952,1213,2011,59
"1586","21-Jun-2011",976,65,"Beaver","Alan",1952,1213,2011,59
"1587","17-May-2011",977,70,"Beaver","Alan",1952,1213,2011,59
"1588","29-Mar-2011",979,66,"Beaver","Alan",1952,1213,2011,59
"1589","25-Jan-2011",976,66,"Beaver","Alan",1952,1213,2011,59
"1590","14-Dec-2010",976,69,"Beaver","Alan",1952,1213,2010,58
"1591","26-Oct-2010",976,65,"Beaver","Alan",1952,1213,2010,58
"1592","31-Aug-2010",971,59,"Beaver","Alan",1952,1213,2010,58
"1593","20-Jul-2010",973,60,"Beaver","Alan",1952,1213,2010,58
"1594","22-Jun-2010",974,61,"Beaver","Alan",1952,1213,2010,58
"1595","4-May-2010",972,56,"Beaver","Alan",1952,1213,2010,58
"1596","23-Mar-2010",974,59,"Beaver","Alan",1952,1213,2010,58
"1597","26-Jan-2010",972,64,"Beaver","Alan",1952,1213,2010,58
"1598","15-Dec-2009",970,60,"Beaver","Alan",1952,1213,2009,57
"1599","20-Oct-2009",969,67,"Beaver","Alan",1952,1213,2009,57
"1600","21-Jul-2009",975,73,"Beaver","Alan",1952,1213,2009,57
"1601","19-May-2009",977,79,"Beaver","Alan",1952,1213,2009,57
"1602","27-Jan-2009",979,80,"Beaver","Alan",1952,1213,2009,57
"1603","25-Nov-2008",981,77,"Beaver","Alan",1952,1213,2008,56
"1604","9-Sep-2008",977,75,"Beaver","Alan",1952,1213,2008,56
"1605","24-Jun-2008",980,69,"Beaver","Alan",1952,1213,2008,56
"1606","29-Apr-2008",984,71,"Beaver","Alan",1952,1213,2008,56
"1607","29-Jan-2008",983,81,"Beaver","Alan",1952,1213,2008,56
"1608","13-Nov-2007",988,74,"Beaver","Alan",1952,1213,2007,55
"1609","28-Aug-2007",991,91,"Beaver","Alan",1952,1213,2007,55
"1610","26-Jun-2007",991,87,"Beaver","Alan",1952,1213,2007,55
"1611","10-Apr-2007",991,87,"Beaver","Alan",1952,1213,2007,55
"1612","30-Jan-2007",988,90,"Beaver","Alan",1952,1213,2007,55
"1613","19-Dec-2006",988,91,"Beaver","Alan",1952,1213,2006,54
"1614","19-Sep-2006",984,101,"Beaver","Alan",1952,1213,2006,54
"1615","27-Jun-2006",982,91,"Beaver","Alan",1952,1213,2006,54
"1616","18-Apr-2006",978,95,"Beaver","Alan",1952,1213,2006,54
"1617","14-Feb-2006",974,94,"Beaver","Alan",1952,1213,2006,54
"1618","24-Jan-2006",975,86,"Beaver","Alan",1952,1213,2006,54
"1619","15-Dec-2005",975,86,"Beaver","Alan",1952,1213,2005,53
"1620","15-Sep-2005",972,85,"Beaver","Alan",1952,1213,2005,53
"1621","15-Jul-2005",972,89,"Beaver","Alan",1952,1213,2005,53
"1622","15-May-2005",974,78,"Beaver","Alan",1952,1213,2005,53
"1623","15-Feb-2005",973,75,"Beaver","Alan",1952,1213,2005,53
"1624","15-Dec-2004",974,68,"Beaver","Alan",1952,1213,2004,52
"1625","15-Sep-2004",974,71,"Beaver","Alan",1952,1213,2004,52
"1626","15-Jul-2004",975,65,"Beaver","Alan",1952,1213,2004,52
"1627","15-May-2004",973,62,"Beaver","Alan",1952,1213,2004,52
"1628","15-Feb-2004",978,68,"Beaver","Alan",1952,1213,2004,52
"1629","15-Dec-2003",976,72,"Beaver","Alan",1952,1213,2003,51
"1630","15-Sep-2003",984,70,"Beaver","Alan",1952,1213,2003,51
"1631","15-Jul-2003",986,80,"Beaver","Alan",1952,1213,2003,51
"1632","15-May-2003",986,75,"Beaver","Alan",1952,1213,2003,51
"1633","15-Mar-2003",989,69,"Beaver","Alan",1952,1213,2003,51
"1634","31-Dec-2002",995,69,"Beaver","Alan",1952,1213,2002,50
"1635","30-Sep-2002",993,56,"Beaver","Alan",1952,1213,2002,50
"1636","28-Jul-2002",993,53,"Beaver","Alan",1952,1213,2002,50
"1637","27-May-2002",998,49,"Beaver","Alan",1952,1213,2002,50
"1638","31-Mar-2002",999,47,"Beaver","Alan",1952,1213,2002,50
"1639","16-Dec-2001",1001,42,"Beaver","Alan",1952,1213,2001,49
"1640","26-Aug-2001",998,43,"Beaver","Alan",1952,1213,2001,49
"1641","1-Jul-2001",1003,33,"Beaver","Alan",1952,1213,2001,49
"1642","29-Apr-2001",995,34,"Beaver","Alan",1952,1213,2001,49
"1643","16-Dec-2000",992,31,"Beaver","Alan",1952,1213,2000,48
"1644","27-Aug-2000",981,37,"Beaver","Alan",1952,1213,2000,48
"1645","25-Jun-2000",980,44,"Beaver","Alan",1952,1213,2000,48
"1646","30-Apr-2000",973,42,"Beaver","Alan",1952,1213,2000,48
"1647","31-Oct-1999",972,48,"Beaver","Alan",1952,1213,1999,47
"1648","29-Aug-1999",972,36,"Beaver","Alan",1952,1213,1999,47
"1649","27-Jun-1999",972,32,"Beaver","Alan",1952,1213,1999,47
"1650","25-Apr-1999",975,23,"Beaver","Alan",1952,1213,1999,47
"1651","15-Nov-1998",968,12,"Beaver","Alan",1952,1213,1998,46
"1652","8-Aug-1998",968,10,"Beaver","Alan",1952,1213,1998,46
"21151","21-May-2013",984,9,"Wisecup","Steve",1955,1467,2013,58
"21152","23-Apr-2013",986,11,"Wisecup","Steve",1955,1467,2013,58
"21153","18-Sep-2012",983,9,"Wisecup","Steve",1955,1467,2012,57
"21154","14-Aug-2012",993,9,"Wisecup","Steve",1955,1467,2012,57
"21155","13-Sep-2011",1002,34,"Wisecup","Steve",1955,1467,2011,56
"21156","30-Aug-2011",1001,32,"Wisecup","Steve",1955,1467,2011,56
"21157","12-Jul-2011",1005,26,"Wisecup","Steve",1955,1467,2011,56
"21158","21-Jun-2011",1004,24,"Wisecup","Steve",1955,1467,2011,56
"21159","17-May-2011",1001,21,"Wisecup","Steve",1955,1467,2011,56
"21160","29-Mar-2011",1007,19,"Wisecup","Steve",1955,1467,2011,56
"21161","14-Dec-2010",1016,15,"Wisecup","Steve",1955,1467,2010,55
"21162","31-Aug-2010",1014,13,"Wisecup","Steve",1955,1467,2010,55
"21163","22-Jun-2010",1019,18,"Wisecup","Steve",1955,1467,2010,55
"21164","15-Dec-2009",1014,24,"Wisecup","Steve",1955,1467,2009,54
"21165","20-Oct-2009",1016,25,"Wisecup","Steve",1955,1467,2009,54
"21166","19-May-2009",1020,32,"Wisecup","Steve",1955,1467,2009,54
"21167","17-Mar-2009",1020,30,"Wisecup","Steve",1955,1467,2009,54
"21168","27-Jan-2009",1021,32,"Wisecup","Steve",1955,1467,2009,54
"21169","25-Nov-2008",1022,29,"Wisecup","Steve",1955,1467,2008,53
"21170","9-Sep-2008",1021,37,"Wisecup","Steve",1955,1467,2008,53
"21171","24-Jun-2008",1016,32,"Wisecup","Steve",1955,1467,2008,53
"21172","29-Apr-2008",1010,39,"Wisecup","Steve",1955,1467,2008,53
"21173","29-Jan-2008",1011,48,"Wisecup","Steve",1955,1467,2008,53
"21174","13-Nov-2007",1010,50,"Wisecup","Steve",1955,1467,2007,52
"21175","28-Aug-2007",1011,49,"Wisecup","Steve",1955,1467,2007,52
"21176","26-Jun-2007",1012,46,"Wisecup","Steve",1955,1467,2007,52
"21177","10-Apr-2007",1012,39,"Wisecup","Steve",1955,1467,2007,52
"21178","19-Dec-2006",1013,39,"Wisecup","Steve",1955,1467,2006,51
"21179","19-Sep-2006",1013,40,"Wisecup","Steve",1955,1467,2006,51
"21180","27-Jun-2006",1018,36,"Wisecup","Steve",1955,1467,2006,51
"21181","18-Apr-2006",1017,36,"Wisecup","Steve",1955,1467,2006,51
"21182","24-Jan-2006",1016,35,"Wisecup","Steve",1955,1467,2006,51
"21183","15-Dec-2005",1016,33,"Wisecup","Steve",1955,1467,2005,50
"21184","15-Jul-2005",1018,39,"Wisecup","Steve",1955,1467,2005,50
"21185","15-May-2005",1019,30,"Wisecup","Steve",1955,1467,2005,50
"21186","15-Dec-2004",1013,28,"Wisecup","Steve",1955,1467,2004,49
"21187","15-Sep-2004",1012,25,"Wisecup","Steve",1955,1467,2004,49
"21188","15-Jul-2004",1012,25,"Wisecup","Steve",1955,1467,2004,49
"21189","15-May-2004",1011,35,"Wisecup","Steve",1955,1467,2004,49
"21190","15-Feb-2004",1009,36,"Wisecup","Steve",1955,1467,2004,49
"21191","15-Dec-2003",1008,36,"Wisecup","Steve",1955,1467,2003,48
"21192","15-Sep-2003",1012,35,"Wisecup","Steve",1955,1467,2003,48
"21193","15-Jul-2003",1013,44,"Wisecup","Steve",1955,1467,2003,48
"21194","15-May-2003",1014,43,"Wisecup","Steve",1955,1467,2003,48
"21195","15-Mar-2003",1015,39,"Wisecup","Steve",1955,1467,2003,48
"21196","31-Dec-2002",1014,39,"Wisecup","Steve",1955,1467,2002,47
"21197","30-Sep-2002",1013,39,"Wisecup","Steve",1955,1467,2002,47
"21198","28-Jul-2002",1013,31,"Wisecup","Steve",1955,1467,2002,47
"21199","27-May-2002",1012,24,"Wisecup","Steve",1955,1467,2002,47
"21200","31-Mar-2002",1012,19,"Wisecup","Steve",1955,1467,2002,47
"21201","16-Dec-2001",1006,22,"Wisecup","Steve",1955,1467,2001,46
"21202","26-Aug-2001",1001,17,"Wisecup","Steve",1955,1467,2001,46
"21203","27-Aug-2000",998,24,"Wisecup","Steve",1955,1467,2000,45
"21204","30-Apr-2000",1001,19,"Wisecup","Steve",1955,1467,2000,45
"21205","31-Oct-1999",1000,19,"Wisecup","Steve",1955,1467,1999,44
"21206","29-Aug-1999",996,19,"Wisecup","Steve",1955,1467,1999,44
"21207","25-Apr-1999",1001,35,"Wisecup","Steve",1955,1467,1999,44
"21208","15-Nov-1998",1001,29,"Wisecup","Steve",1955,1467,1998,43
"21209","8-Aug-1998",1003,27,"Wisecup","Steve",1955,1467,1998,43
"7523","12-Nov-2024",944,19,"Hosfeld","Gregg",1958,1602,2024,66
"7524","8-Oct-2024",949,18,"Hosfeld","Gregg",1958,1602,2024,66
"7525","14-May-2024",951,15,"Hosfeld","Gregg",1958,1602,2024,66
"7526","9-Apr-2024",951,13,"Hosfeld","Gregg",1958,1602,2024,66
"7527","13-Feb-2024",956,17,"Hosfeld","Gregg",1958,1602,2024,66
"7528","12-Dec-2023",959,22,"Hosfeld","Gregg",1958,1602,2023,65
"7529","9-May-2023",952,28,"Hosfeld","Gregg",1958,1602,2023,65
"7530","11-Apr-2023",957,31,"Hosfeld","Gregg",1958,1602,2023,65
"7531","14-Mar-2023",959,29,"Hosfeld","Gregg",1958,1602,2023,65
"7532","10-Jan-2023",960,29,"Hosfeld","Gregg",1958,1602,2023,65
"7533","13-Dec-2022",963,29,"Hosfeld","Gregg",1958,1602,2022,64
"7534","13-Sep-2022",968,41,"Hosfeld","Gregg",1958,1602,2022,64
"7535","9-Aug-2022",968,41,"Hosfeld","Gregg",1958,1602,2022,64
"7536","14-Jun-2022",970,40,"Hosfeld","Gregg",1958,1602,2022,64
"7537","10-May-2022",971,39,"Hosfeld","Gregg",1958,1602,2022,64
"7538","12-Apr-2022",977,41,"Hosfeld","Gregg",1958,1602,2022,64
"7539","8-Feb-2022",981,43,"Hosfeld","Gregg",1958,1602,2022,64
"7540","11-Jan-2022",985,44,"Hosfeld","Gregg",1958,1602,2022,64
"7541","14-Dec-2021",984,41,"Hosfeld","Gregg",1958,1602,2021,63
"7542","9-Nov-2021",985,48,"Hosfeld","Gregg",1958,1602,2021,63
"7543","12-Oct-2021",988,43,"Hosfeld","Gregg",1958,1602,2021,63
"7544","14-Sep-2021",987,44,"Hosfeld","Gregg",1958,1602,2021,63
"7545","10-Aug-2021",986,40,"Hosfeld","Gregg",1958,1602,2021,63
"7546","13-Jul-2021",985,36,"Hosfeld","Gregg",1958,1602,2021,63
"7547","8-Jun-2021",987,34,"Hosfeld","Gregg",1958,1602,2021,63
"7548","11-May-2021",985,32,"Hosfeld","Gregg",1958,1602,2021,63
"7549","13-Apr-2021",993,27,"Hosfeld","Gregg",1958,1602,2021,63
"7550","9-Mar-2021",990,22,"Hosfeld","Gregg",1958,1602,2021,63
"7551","9-Feb-2021",989,20,"Hosfeld","Gregg",1958,1602,2021,63
"7552","12-Jan-2021",992,19,"Hosfeld","Gregg",1958,1602,2021,63
"7553","8-Dec-2020",982,17,"Hosfeld","Gregg",1958,1602,2020,62
"7554","13-Oct-2020",991,14,"Hosfeld","Gregg",1958,1602,2020,62
"7555","10-Mar-2020",989,38,"Hosfeld","Gregg",1958,1602,2020,62
"7556","14-Jan-2020",988,35,"Hosfeld","Gregg",1958,1602,2020,62
"7557","10-Dec-2019",988,37,"Hosfeld","Gregg",1958,1602,2019,61
"7558","12-Nov-2019",989,35,"Hosfeld","Gregg",1958,1602,2019,61
"7559","9-Jul-2019",990,32,"Hosfeld","Gregg",1958,1602,2019,61
"7560","11-Jun-2019",988,27,"Hosfeld","Gregg",1958,1602,2019,61
"7561","14-May-2019",986,20,"Hosfeld","Gregg",1958,1602,2019,61
"7562","9-Apr-2019",982,11,"Hosfeld","Gregg",1958,1602,2019,61
"7563","18-Dec-2018",978,16,"Hosfeld","Gregg",1958,1602,2018,60
"7564","13-Mar-2018",982,46,"Hosfeld","Gregg",1958,1602,2018,60
"7565","31-Jan-2018",986,49,"Hosfeld","Gregg",1958,1602,2018,60
"7566","12-Dec-2017",985,48,"Hosfeld","Gregg",1958,1602,2017,59
"7567","25-Oct-2017",983,58,"Hosfeld","Gregg",1958,1602,2017,59
"7568","26-Sep-2017",982,55,"Hosfeld","Gregg",1958,1602,2017,59
"7569","25-Jul-2017",984,42,"Hosfeld","Gregg",1958,1602,2017,59
"7570","23-May-2017",982,47,"Hosfeld","Gregg",1958,1602,2017,59
"7571","26-Apr-2017",984,44,"Hosfeld","Gregg",1958,1602,2017,59
"7572","28-Mar-2017",987,45,"Hosfeld","Gregg",1958,1602,2017,59
"7573","24-Jan-2017",989,39,"Hosfeld","Gregg",1958,1602,2017,59
"7574","6-Dec-2016",984,36,"Hosfeld","Gregg",1958,1602,2016,58
"7575","15-Nov-2016",981,31,"Hosfeld","Gregg",1958,1602,2016,58
"7576","18-Oct-2016",986,25,"Hosfeld","Gregg",1958,1602,2016,58
"7577","20-Sep-2016",983,28,"Hosfeld","Gregg",1958,1602,2016,58
"7578","21-Jun-2016",984,31,"Hosfeld","Gregg",1958,1602,2016,58
"7579","19-Apr-2016",985,30,"Hosfeld","Gregg",1958,1602,2016,58
"7580","22-Mar-2016",976,25,"Hosfeld","Gregg",1958,1602,2016,58
"7581","26-Jan-2016",977,28,"Hosfeld","Gregg",1958,1602,2016,58
"7582","30-Sep-2015",977,25,"Hosfeld","Gregg",1958,1602,2015,57
"7583","23-Jun-2015",977,32,"Hosfeld","Gregg",1958,1602,2015,57
"7584","26-May-2015",980,28,"Hosfeld","Gregg",1958,1602,2015,57
"7585","24-Mar-2015",977,25,"Hosfeld","Gregg",1958,1602,2015,57
"7586","17-Feb-2015",992,25,"Hosfeld","Gregg",1958,1602,2015,57
"7587","16-Dec-2014",994,22,"Hosfeld","Gregg",1958,1602,2014,56
"7588","28-Oct-2014",993,27,"Hosfeld","Gregg",1958,1602,2014,56
"7589","26-Aug-2014",995,25,"Hosfeld","Gregg",1958,1602,2014,56
"7590","15-Jul-2014",1002,21,"Hosfeld","Gregg",1958,1602,2014,56
"7591","24-Jun-2014",1007,22,"Hosfeld","Gregg",1958,1602,2014,56
"7592","27-May-2014",999,38,"Hosfeld","Gregg",1958,1602,2014,56
"7593","18-Mar-2014",999,36,"Hosfeld","Gregg",1958,1602,2014,56
"7594","17-Dec-2013",996,43,"Hosfeld","Gregg",1958,1602,2013,55
"7595","19-Nov-2013",995,46,"Hosfeld","Gregg",1958,1602,2013,55
"7596","22-Oct-2013",995,48,"Hosfeld","Gregg",1958,1602,2013,55
"7597","2-Jul-2013",999,68,"Hosfeld","Gregg",1958,1602,2013,55
"7598","11-Jun-2013",1000,66,"Hosfeld","Gregg",1958,1602,2013,55
"7599","21-May-2013",1003,77,"Hosfeld","Gregg",1958,1602,2013,55
"7600","23-Apr-2013",1002,73,"Hosfeld","Gregg",1958,1602,2013,55
"7601","26-Mar-2013",1001,69,"Hosfeld","Gregg",1958,1602,2013,55
"7602","26-Feb-2013",998,69,"Hosfeld","Gregg",1958,1602,2013,55
"7603","29-Jan-2013",999,69,"Hosfeld","Gregg",1958,1602,2013,55
"7604","18-Dec-2012",999,67,"Hosfeld","Gregg",1958,1602,2012,54
"7605","13-Nov-2012",1000,63,"Hosfeld","Gregg",1958,1602,2012,54
"7606","23-Oct-2012",999,68,"Hosfeld","Gregg",1958,1602,2012,54
"7607","18-Sep-2012",998,67,"Hosfeld","Gregg",1958,1602,2012,54
"7608","14-Aug-2012",997,71,"Hosfeld","Gregg",1958,1602,2012,54
"7609","3-Jul-2012",995,74,"Hosfeld","Gregg",1958,1602,2012,54
"7610","15-May-2012",992,66,"Hosfeld","Gregg",1958,1602,2012,54
"7611","23-Mar-2012",995,67,"Hosfeld","Gregg",1958,1602,2012,54
"7612","14-Feb-2012",998,59,"Hosfeld","Gregg",1958,1602,2012,54
"7613","20-Dec-2011",1000,55,"Hosfeld","Gregg",1958,1602,2011,53
"7614","22-Nov-2011",999,55,"Hosfeld","Gregg",1958,1602,2011,53
"7615","13-Sep-2011",996,47,"Hosfeld","Gregg",1958,1602,2011,53
"7616","30-Aug-2011",992,43,"Hosfeld","Gregg",1958,1602,2011,53
"7617","12-Jul-2011",997,38,"Hosfeld","Gregg",1958,1602,2011,53
"7618","21-Jun-2011",1000,39,"Hosfeld","Gregg",1958,1602,2011,53
"7619","17-May-2011",1005,35,"Hosfeld","Gregg",1958,1602,2011,53
"7620","29-Mar-2011",995,41,"Hosfeld","Gregg",1958,1602,2011,53
